user_id,bayesian_rating,appid
hadek,7.0,482
rodriago,7.0,11
tytus,9.0,66188
gwanion,6.0,43868
spielmonster,6.0,55833
fogus,5.3,9674
brillowski,4.0,85325
custom golf clubs,10.0,25417
dwarvenfriend,9.0,40834
RudyJJ,4.0,205494
brianon,8.0,13
Stirlingmoomoo,9.0,23730
srlindemann,7.0,9209
_Marty_,8.5,164928
GamerPip,8.0,121288
Mikhs,10.0,252328
Chavelosky,7.0,196326
Beebrains,8.0,1927
Benjo221,5.0,1111
Denny Crane,6.0,154479
PrivateMeggido,8.0,17240
cchamp29,8.5,191972
piratebushy,7.0,37111
Damion Schubert,3.0,170416
Jedit,5.0,12942
Brettspielerfrau,7.0,147685
crosschop,7.5,264052
erik_ike,7.0,108377
ratatin,8.0,236457
riddell,7.0,24025
scarvin,7.0,16747
bdean152,8.0,55158
FernandoMesquita,7.0,232219
Andramus,7.0,172386
parhog,6.0,1116
Synnical77,6.23,123123
davepeake,9.0,822
MisplacedWorker,4.0,232405
barnyams36,7.0,3452
knowcat,7.0,101721
Netters,1.0,128565
mikev88,8.5,39019
nnf1,6.0,17851
ddragosa,9.0,125048
Teo Pro,8.0,198541
sawtoothmassacre,7.0,159109
hrhunteriii,8.0,132531
nieb,7.2,12942
elbertjan,8.5,193214
StumpyRaccoon,7.0,34119
Randy Cox,4.0,5155
Cmorton1116,10.0,10630
PrinceRhun,8.0,109276
Scortez,6.25,1262
arjunsakthivel,8.0,14996
skefree,6.0,4396
J Ford,5.0,25821
JAskier,5.0,230852
FakeDutch,5.0,6707
Denagogen,5.0,43528
Darksha,6.0,463
madsperm,7.0,904
annab,6.0,159355
amberLord,6.75,9220
TheSpiceOfLife,8.0,822
socialsnacker,6.5,432
nipnop,6.0,5795
WillBePlayin,2.0,265683
Uphillspin,7.1,133038
BigDaddio,8.0,222514
R4GN4RR0X,7.0,217261
HokieGeek,7.5,38545
Lilmisswelshie,8.0,173346
kevolution,9.0,140934
jonnymut,8.0,64826
WonkyDonkey,7.5,11
Aaron I,7.0,15062
bobr56,9.0,215341
rcokting,8.0,148228
PJWagner,7.0,66510
Dafnemesis,7.0,219513
Desyden,4.0,146652
lvhengxin6,7.0,37046
Toadflax234,7.2,207207
Nezrul,7.5,22038
fedorchuknv2,5.0,207310
Joe_Bockerstette,4.0,22347
Grand Preceptor,10.0,2163
Szesophie,5.0,68448
RKlempner,9.0,207830
Bond8089,5.0,155362
Kerbala,6.5,99975
hoeskuldr,7.0,204516
pinkmerauder,9.0,9209
hwetzel,6.0,2251
purifiedinblood,7.0,198740
DavidIII,8.0,204027
Biswut,6.0,1406
Double Dan,6.0,109451
matthulgan,6.0,24508
cabbagekingaf,8.0,43443
Finstar,7.0,4396
Shiranami,7.0,13823
netspawn,7.25,40834
FutonSpecOps,8.0,41114
Nikolja1990,6.5,35677
BlueTorch,5.0,66356
SawM4n,8.0,147020
Alleyooper,6.0,230802
JeroenP,6.5,284435
Dodito,8.0,91514
brumcg,7.5,183394
timbercorvus,9.0,155426
dmk11,7.5,40834
Hassesdorn,6.0,32441
marvinchian,8.0,193738
Homerfox,9.86,174570
elkaintmoose,6.0,171233
kweniston,7.2,915
Smuker,8.0,19237
Jim_P,6.0,15
masoudtab,8.5,150293
The Reaper Abides,9.5,15987
heaso,8.0,13
cull,9.0,18
ithappenb4,5.21101,84876
robosheep,7.0,31260
Troquemante,5.0,55597
blairheuer,9.0,266192
Lordcoremaster,7.0,104162
fandrfa,7.0,36218
B2rt,7.0,113924
NeoTiger,9.0,187645
meow0206,8.0,287954
hclerx,7.0,6569
arcanjl,10.0,35570
NDHunter3,6.0,3452
Jay Dee,10.0,15987
jellofarmer,6.0,503
AngelaChapinHolt,7.0,1198
markmcmulti,6.5,2476
sorryimtal,6.0,50381
nix342,3.0,10799
BigWeff,3.0,5048
protisimulator,7.0,129622
bbblackwell,9.0,156689
Wight1984,5.884,227758
zebracat,8.0,478
mattyoung27,6.0,153064
Oliver1974,6.5,28023
sweetdaddypete,8.0,168
cjv5,9.0,187645
Brtooke,7.0,204837
BNgK,7.0,100423
gnocetti,8.1,240855
Dugy,7.0,256570
Jax78,8.0,177524
mtgjudge,9.0,42
Ragi,6.0,11170
dikmax,6.0,247313
Dugrex56,6.0,25021
elgo,6.6,139030
djgutierrez77,8.0,92415
CharlesMay,5.0,986
Banker,6.0,50
asyariamir,7.0,181254
RockChalk18,8.0,13
sirbasil2000,5.0,22545
hajott59,8.0,58
mathiou28,8.0,270538
gaaalooo,6.0,170951
stormseeker75,5.0,126207
KRWoods1,3.0,224751
Whangdoodle,7.0,265
LucidiousCreed,9.5,42052
gargorigoglu,7.0,66056
patrowdy,7.5,28023
MusicWriter,7.0,8989
dogbin4957,7.5,94362
FortyJ,8.0,195571
THX0785,7.0,12692
Holly Greenwoodtree,7.0,191231
Kytrale,8.0,70323
Azra81,7.0,176920
Cinenerd,5.0,1197
TheDevax,6.0,101785
slamkeogh,6.0,133473
puffchunk,6.0,2448
amodman,6.0,21632
macunicorn,9.0,42
geek_1,8.0,146149
nachosbob,8.0,68448
pigoz,7.0,34119
Krzysiuwa,7.5,478
spellengek,8.0,20134
lux1000,2.0,172225
Krazey,5.0,3452
farfadetmaussade,8.0,949
Impermanent,5.0,163413
joe canuck,7.75,152237
Stewie,7.0,95103
Sceadeau,6.0,1159
Justincredible,8.0,148949
nanobrew,6.0,2381
seashellsandthesun,8.0,156129
Typhoeus6,6.0,66510
Brisse,3.0,171542
hamutsai,7.8,183394
Rikmaster,5.5,3841
DeadDomino,6.0,13
tkfire,10.0,237182
tswider,5.0,912
flacchittocca,5.0,497
Tyranten,9.0,157354
Falcata,5.0,221
dubhekun,6.0,822
likesevenspoon,7.0,33451
optimuspony,6.5,43443
Lonestar111,8.0,46213
bjfattig,6.0,176396
HarlemMimeSchool,6.0,40692
Ryan Wheeler,7.0,5795
Falli,7.0,197376
majastic,6.0,233078
nossirom2004,9.75,161936
dimious200,7.0,174785
xello85,7.0,196326
Dexter Drake,6.2,3801
Agentmole1742,10.0,278553
Tyybean,8.0,229491
phlipy,6.0,6249
ScarletJester,3.0,3
Herminator,8.0,59946
Hobbes,7.0,4099
Edmven1,7.0,168584
Matthias19281,6.0,155873
SENS12,8.5,302723
cadium,8.7,11106
fusionbrain,7.0,176920
BluesyBlue,9.0,822
RetroShovel,5.5,2223
StyxParadox,8.0,102680
chriswray84,7.0,233676
adanedel,6.0,1198
Janasik,7.5,1265
azrealone,7.5,127398
qzhdad,7.0,195560
Yorck,8.0,490
Sibey,8.0,13
resin122,7.5,6249
monsterman,8.0,589
TheCrippledWerewolf,7.0,96792
maddiedogson,7.0,233398
faidherbelille,8.0,9866
Don Smith,6.0,44163
Randall Silver,7.0,181293
Zimtschneckee,9.0,169786
Sir Gustav,6.0,157001
Manimal,6.0,91671
mobo63,6.5,130899
BigDaddy,8.0,41002
chrisdoody,7.0,24508
cherksken,7.0,82955
TheGore4,9.0,163412
lordiii,7.0,155426
superimax,8.0,122842
Dakturak,8.0,21882
lethan,6.0,144733
antaresecho,6.9,3646
joesquid12,5.5,181385
SavvyShannon,6.0,233678
peteyandycreek,6.0,150376
Kuba_Kosicki,6.0,15817
Clems80,9.0,42
woDzu,3.0,7479
MajorAirfix,4.0,13367
Oma_Xtream,7.0,150312
uniquenamessuck,7.0,878
vonnagel,6.0,54137
Stromgol,7.8,144041
Kermite,7.0,180974
plysbjorn,4.0,175324
wlynch,8.0,147020
Ladypanda,7.0,31481
encore594,6.0,40398
echarlie,7.9,170624
allanos,6.0,56692
kintanakely,9.0,104006
panzer-attack,9.0,255653
Pfahrer,8.0,244522
kiloforce,8.0,218603
Crowemium,7.0,61
sukhi729,6.0,271530
pvdel,8.0,173346
scriptorum,7.0,57390
npuldon,7.0,521
Egberth2,9.0,254640
Sir Bay,6.0,118
Tomol,8.0,269207
swampmuck,8.5,3076
longagoigo,7.0,12942
NojNosredna,4.0,392
milothepsychic,8.0,246784
JRBMaverick,7.0,36218
nelf21,6.0,258
Goegtoe,8.0,241266
mithrandir_bq,5.0,37904
prizziap,8.0,551
Risk,6.5,159492
hierbabuena,7.0,180899
DJCrovley,7.25,555
shagschain,7.0,29387
ozymanidias,7.0,37739
Tamburlaine,7.0,2651
horfrost3,7.0,181687
Edgar Gallego,4.0,701
redfive,8.0,75165
Cornbread46,6.0,22827
Barto85,5.5,128028
Thedalek,6.0,3154
Greblord,9.0,40834
No66y,8.0,206718
jnnmn,8.0,206803
Willems,8.0,204583
mvhyde13,3.0,11017
sweetdaddypete,8.0,66589
pdp0,9.0,25613
Synjyn,8.8,164153
Stony,7.0,143693
mreev,8.0,9910
AdamP,8.0,39463
everflowingstream,8.0,77423
georgis20,10.0,209010
Rolan Snyder,6.0,438
Delta Walker,4.0,9488
dbarbaglia,7.0,169426
beau831,7.5,22479
thebigGRIGowski,7.0,20437
nicnied,6.0,245476
Rzats,6.0,463
karatox,6.5,214293
deschamps,7.5,15062
isax13,7.0,180974
fonillo,5.0,112
anim8r,6.3,39684
fabio,6.0,9801
StuRutten,6.0,185021
BOB JAMES,10.0,301572
irishdomer08,7.0,157354
gandalfbcn,8.0,239472
OATS,10.0,63167
USTUN,6.0,13
Arjuna69,6.0,124361
m1hune2007,5.0,116954
JVolker,7.0,158899
davidbhayes,6.0,181
Dubbelnisse,7.0,2040
Berghman,7.8,19591
KushoLion,4.0,7098
CoolBumpty,4.0,478
Melangella,6.0,18288
Perry_,8.5,165657
Navan,6.5,199478
leuno,5.0,12956
boov,9.0,239188
Anny48,7.0,205610
zafara,7.4,180593
Kurisu2fil,8.0,206718
Detti76,8.0,27162
marcdeblochouse,9.0,284083
leeloetje,9.0,28023
jjrbedford,6.0,27949
Superpunky,7.0,269526
raven_snow,6.0,28720
Zanmato88,7.0,211534
eredlome,9.0,115746
bigj5360,7.0,39683
Carwine-Al,10.0,234487
wavedog98,8.5,42052
hendrake,6.1,25821
alexspec,10.0,154203
kyosukenoir,8.0,230802
Astragalus,7.0,156858
Mcmurphy,6.0,15512
whiskeydoggie,8.0,199561
Maemoriel,6.0,108745
SvenVW,7.0,169786
atlduke,6.0,162007
kipjuanjo,7.0,3484
cmosley,7.0,14996
baxterb2,7.0,681
nate252,7.5,6778
juggler42,6.0,65225
gergivt,9.0,284083
Scowiii,8.0,182028
cnidius,8.0,14996
jasonwylie,8.0,138161
Samain,7.0,229853
Peenhawwer,7.0,104006
Larry Meeple,10.0,199792
spadgy,7.0,107529
AverageGamer,8.0,35677
ElPistolerooo,7.0,244992
Wheat,7.0,181
BigGrabowski,7.5,204836
Aruka,8.0,150145
Cabal81,7.5,262712
zondo,7.0,23258
Luksa,7.0,27162
Deenekleene,7.0,218603
tryytty,6.0,929
ScottyD135,8.0,21790
StarStuff,7.0,122522
xman@pcisys.net,7.0,938
Oblivion4Lcf,6.8,14996
graui,9.0,17133
zunyer,7.0,63196
Flemeth,7.0,230968
rajungamer,7.0,88827
Melekith91,8.7,203993
nickk88,6.0,25669
rdbriggs,8.0,101785
Hrusk,8.0,41114
Jesus_Faction,7.4,47
garry_rice,6.0,37739
Chrisfloor,6.0,92828
audreypots,6.0,119407
TwentySides,5.0,2025
Hewa,9.0,31730
terebikun,9.0,161936
Bixby,7.0,145501
tambasmd,8.0,6249
Emil1979,5.0,182635
bootty,7.0,174785
Evil_X,5.0,199478
Dosia91,7.5,267313
bab1619,5.0,1927
Ironleaves,5.0,826
FuzzyBeast,8.0,209685
Damanthia,7.75,34127
admian3d,8.0,96848
Baran36,7.0,85325
Pateke,10.0,215
Incrivelnando,8.0,138788
Posit,7.5,54998
Eldacar,6.0,8633
Molokov,8.0,54043
LaFey,6.5,5451
Mazoon,6.0,1295
mykalberta,7.7,42898
Speshul,5.0,2719
rdsmith,8.0,235
hmmfred,7.0,185343
Aion,6.5,229220
Supersamu,6.8,131357
szabiszasz26,8.0,178900
steveraymon,6.5,45315
Skunktapus,6.0,198773
BlessPL,8.0,257499
Kiv6,7.0,198994
hakuus,9.0,156129
coldshadow,7.0,8924
georgetigkas,7.0,37904
tetsuo13,7.0,134253
hauwech,7.0,4862
warrior_ctba,6.0,19857
Billythehut,7.0,174611
Eikonteam,9.0,121921
dimitroff,7.0,20545
mergryphon,6.0,19996
Lee Barl0w,7.0,100901
agilare,9.0,234
edmundkl,7.0,25417
sderrick,7.0,150
bunoc,7.7,245638
P3t3 th3 H3at,7.5,715
secretagentjake,7.0,2995
ConnectMore,2.0,29368
Rodego,7.0,218603
angesplayer,4.5,191977
Jorad,7.0,181304
Shampoo4you,1.0,69552
BeerMe,6.5,34119
DiSta,6.0,2337
Capreories,4.98,231939
FrostMist,7.5,216381
LaffyTaffy,8.0,172818
MichaelBender,8.0,251247
Rastak,5.0,626
wolffood,6.5,216132
ET83,6.0,1403
krSoliton,8.0,129622
MrDawg,6.0,168584
Subaru77,9.5,158899
rjones53,6.5,82168
rbeall89,7.0,36218
Bien,6.0,475
Esmeralda de Vries,7.0,71721
Hoss Cartwright,1.0,145371
Sahaal,6.0,171669
kentangarab,9.0,123123
budiyanto36,8.5,33160
TetherGrane,6.0,28023
Amenhotep Wielki,7.0,153938
yayaba,8.0,215341
natekirk,8.0,9215
Aurele,7.8,20080
Sanitee,6.0,156129
King Gary,3.0,4413
nwoninja,6.0,97207
maikeru,6.5,10547
cuskaira,8.29,40793
thenneKP,4.0,72287
dcarlton,6.0,46213
Jasonofindy,3.0,3676
Butsudoka,6.0,2425
MatrixAC,8.5,3800
adamxt,8.0,70149
jennferlee,5.0,166669
MikeWertz,6.5,4123
Hossen,7.0,221
TsiMriAnimal,5.0,29456
Legars,10.0,121921
GeckoTH,7.0,65334
charlescab,6.0,70323
The Alpha Gamer,8.0,188547
Ociebaton,8.0,242667
mrb3303,7.38,39463
dcunited87,6.0,169124
TikiWarriors,8.52,121921
theshunter,8.0,19600
Whodini24,7.2,293141
allietx,7.0,39862
Nexus87,5.5,3955
kathench,6.0,121921
areeves,6.0,9209
SnakePlissken,7.0,131835
mwgulby,7.5,6249
SILVERHAWKMINIATURES,7.0,201808
Eminat,7.0,148228
senorcoo,9.0,34635
Bogarona,8.5,89403
simhenk,6.5,4636
timbur,8.0,30367
nico62,7.0,5404
JustBierwirth,7.9,37904
Xicones,8.0,205398
affm,7.0,165986
Petro,9.0,12333
Ukla the Mock,7.5,19237
duellj,6.0,149155
Hampuusi,8.0,62220
mn3006,7.5,40692
bcust,9.0,180263
tinkha,6.0,38531
Jim_P,4.0,1537
Pfenn1tw,8.5,699
carbon_dragon,10.0,183880
sorontar,8.0,40270
motg,9.1,24480
cookinjr,3.5,2136
Bazmondo123,7.0,136991
Renox,5.0,129622
usnavi,10.0,154809
spyrochete,6.0,74
poiuwert,6.5,23686
iqer,7.5,206718
Ldayjones,4.0,215840
darksurtur,7.0,8098
vulcan_princess,8.0,196340
rmmpcv,8.0,133473
slaqr,3.0,915
Aswood,8.0,201825
LadyInari,8.0,2838
pappi_di,10.0,209685
AlterHase,8.0,215841
zuzusdad,7.5,123885
Bowser_Jr,6.0,8217
Eugenia,4.0,2290
nogs,8.0,70919
fr69O2rs,8.0,102794
bth982,5.0,194879
Damndirtyape,5.0,9962
jacobs472,6.0,41
Garou,6.0,943
KingRob,5.0,194626
brianej,10.0,10547
katalbot,7.0,15363
noblerare,4.0,2921
Hutchy86,9.0,25669
psich7,8.0,220517
thebush1414,8.0,131835
moses88,4.0,1294
HilkMAN,5.0,265285
LordJunon,9.5,68448
texasala,9.0,91
TeaDrinker,7.0,1927
okashiiyo,7.0,230802
SavvyShannon,5.0,770
Ender667,6.0,118536
Haras,7.0,9441
Haister,8.75,206803
jwalduck,7.0,16772
Orfilms,7.0,144826
syspurge,6.0,12632
Ginani,7.0,822
nounet,10.0,42052
wojtkielewicz67,3.0,246639
masamasa8,7.0,91514
fastfingers,8.0,170318
Cmwest,6.0,196340
ahazperutz,5.0,15818
svgarcia,8.5,878
DanubeCrab,7.0,175117
bishuk,7.0,6976
Zorrofuego,10.0,167791
Lifeisaholocaust,9.8,28720
valpop,6.0,3522
darker,8.0,37734
Archimed,6.0,172971
level42,9.0,262712
andylenox,6.0,483
Krikkit,6.5,420
koben333,8.0,204837
Collectar,10.0,1465
JesseW,6.0,202737
CuJ1976,7.5,244521
derFu,10.0,263918
dkoudrin,6.0,176494
john_kav,7.0,131357
Koherus,6.0,154458
Hawk,6.0,221233
Mike no1,7.0,65244
aarondf@bu.edu,7.0,503
DoogTheMushroom,9.0,230802
polishbear39,6.0,1348
jeffcarey,4.0,2452
rlong007,6.0,155821
wllzy,7.0,144733
Griffprice,9.0,175914
grasa_total,5.0,32412
dcroxton,7.0,99791
ryoga121,5.0,70653
mxpf,6.0,8924
Bames007Jond,8.0,70323
kathuna,6.0,180
laeknishendr_1,8.0,104006
Goatcabin,9.0,5
CortOLaw,6.0,142197
Istvanffy,7.0,132028
7913,6.0,113401
SocioMatt,5.0,333
Heptagramm,8.0,228341
Krazed459,5.0,192457
Daantje197,8.0,258444
Pinto,8.0,266192
PocketAtomic,8.0,432
DiTo84,6.0,9674
royaljayhawk,6.9,117959
fbinder,7.0,191977
badgersfan1,6.0,174
jslaw06,6.0,37111
KStateShepard,8.0,226320
ilvero,7.0,55697
misskatja,10.0,179172
joofi,5.75,192153
thaushur,6.0,158900
andersed,7.0,172308
HardyGabriel,7.0,157354
cissa,6.0,62219
rjones53,8.0,176494
ShirKhan,6.1,170042
Geeken,5.0,147465
Pozman,5.0,195518
AfarOca,7.0,171668
Bullanuk,5.25,170561
jacc,8.0,68448
__cim__,6.0,2499
CarlosFapresto,8.0,54043
Positronic Ping,6.0,120515
candoo,6.0,155987
masterwizard55,8.0,244992
Nitzrebb,7.0,2223
kypsibir,6.0,30549
nomad33081,7.0,65244
Averivera,8.0,163967
thed0n100,5.0,160406
pipina,1.0,5404
przemyslow,8.0,245638
alessandroramelli,8.0,189932
DirtyApples,9.0,177639
ezarraga,9.0,3076
Klinkenstecker,8.0,182631
nurglepus,7.0,4008
Syrias,8.0,37111
Kozure,6.0,83195
Hehagardenhoe,9.0,124361
scizztil,8.0,258413
The Bissler,7.0,181
WyantJM,8.0,18
flowman,6.0,105551
hinj,8.0,6508
Fagvalo,7.5,21920
caosu0119,8.5,521
Aprentic,8.0,167791
Shufflecakes,7.5,136063
smsdavis,7.0,2453
Orisno,8.5,182134
jensmall,10.0,171131
gutrie_es,7.0,66505
bigjimou,7.0,14996
Swampy Troll,10.0,178900
Dybouze,6.0,133473
sdougla2,4.0,103343
sloades,7.0,143405
arakh,6.0,1899
acidblue0,10.0,327
Betote,7.0,3003
Nick017,7.0,83195
farkasbenedek,7.0,25554
GLACY,8.0,28143
psora89,10.0,205059
Yolberg,8.0,229853
SPlouzzz,5.0,137
keighleyrob,6.0,199792
Ragi,9.0,2651
PhotoPhoton,8.0,230802
Celdorad,8.0,70323
Phantom,8.0,4177
agabban,7.0,42
arual88,6.0,192074
Arktec,6.0,192291
muffmolch,6.0,181260
D Bo,5.0,48726
Perdicas,7.0,3076
salemjackson,8.0,158899
Ninjashadowwarrior,7.0,13
sonic_wrench,8.0,162886
adamasxx,9.0,128671
faqtotum,8.0,230
Eddy Bee,8.0,3452
Limmo_JR,7.0,70323
Wavert,8.0,68448
JMCorada,7.0,92828
ugafan,7.0,13823
asfhgwt,5.0,923
ndtepe,8.0,68448
Rilyntar,9.0,232043
Parkersaurus,5.0,2394
Base the Bass,8.3,42215
HouseDeVir,7.0,66587
the night stalker,6.5,101785
Jim Cobb,6.5,5825
ashaam,8.0,147020
Ikehouserock,8.1,43570
castlereigh,8.0,146508
Moxpearl28,10.0,159504
RiemannZetaJones,9.0,161970
jtakagi,6.0,177678
ujvarie,7.0,73761
tmarozas,7.0,11
Tankare,6.5,178900
montsegur,7.0,234248
evolutionary,6.0,16499
GIwannap,7.0,214032
deaston,6.0,1406
bsaucy,9.0,192291
Alita_99,8.0,5206
bmenking,8.0,213893
PedroMartins,9.0,17226
KayBee,7.5,4355
Bundyman,8.0,3076
zunnesteke,6.5,165
Czupka,8.5,104162
wildcatje82,8.0,129622
Djozz,8.0,24475
finallyh,9.0,15987
CrazyHalicki,8.0,98778
lologan,6.0,153064
tofufungus,7.0,220520
Derfel65,8.0,257204
TVJapan,8.5,140934
Wise_62,5.0,11563
Chrisrob,4.8,34194
grignaak,6.5,155426
AndiusMaximus,7.0,1927
Stotan,7.5,178900
YellowCounter,8.0,878
Rorschak,8.0,21790
LordPeP,7.0,1150
allen3,7.0,240980
eatshootsandleafs,7.0,62219
girlinspace,8.2,18745
klellingson,8.0,183394
ClassicFrog,9.0,216403
hyakkihiro,7.0,161417
frogdude2004,7.5,10547
Milex90,7.0,49
MatrimCauthon,6.0,34585
xistonxiston,8.0,233398
r0gershrubber,7.0,915
cRuShInAt0r,7.5,9203
Findel,7.0,135281
Rctfan,10.0,72125
gcconspiracy,7.0,107529
crockpot,6.0,242574
activepassive,10.0,155426
FrozenNova,6.0,21790
Clammy721,8.0,155821
Iguanoman,7.0,269725
jgriffit40,7.0,127127
Horrorhiker,6.5,152237
thereptile,10.0,229220
Eminat,8.6,73439
irondeav,7.4,14105
pintosdad,8.0,161533
Burzum,8.0,19100
erich666,2.0,2679
HDboardgamers,7.0,18
nekader,6.0,172081
Nathanield,1.0,233078
championofgods,7.0,146652
thoia,10.0,12002
panotxa,7.5,122522
blockhead,3.0,4232
Gunstherapy,6.0,107027
Erduplou,8.0,822
BadgerGatan,7.6,11971
Tumbledry,7.0,204817
Ichbineinspieler,3.0,4162
teamat,9.0,127023
ProfT,6.0,12
Amoen,2.5,2136
CJScotty,7.0,171669
frogg,6.0,333
adrim,3.0,15062
kokko12,8.0,98778
Ryslja4ka,10.0,230802
Vivi_0_0,7.0,13
brutus60s2,8.0,147151
PizzaPrincess,8.0,73538
thedacker,6.0,54998
Renato99,5.0,30380
BlackEagle30,10.0,5
jduke2468,6.0,2165
Opopular,10.0,92828
FrostyAnkles,5.0,207207
HilariousDwarf,8.0,155426
osmin_og,8.0,39463
Sakke_af_Lindh,7.0,278
cdan777,9.0,83330
decadent666,7.0,163412
catadario,5.0,40692
Ottia,9.0,1295
bootiebrown,9.0,760
DavemanUK,9.0,55670
Drasdor,8.0,822
OldeMusicke,6.0,147151
lmageezy,7.0,822
FerneDeyer,8.0,250309
Pallet Ranger,9.0,9609
DiLuca,8.0,172
Gorath99,7.0,8989
Dlia,6.0,178900
brentkrupp,7.0,987
Legomancer,2.0,8920
Morppi,8.0,21241
ultimoratio,9.5,8190
CaptainUniball,7.0,20100
Dofin,6.0,17027
Andy Mesa,6.5,157354
dearolddad,8.0,203417
PippoCarmona,5.0,148228
Leodrakk,8.0,15512
BGDigger,10.0,142829
hopehu,8.0,68606
Ainvar75,8.0,238992
Anemelos,5.0,28025
Mr G,8.0,25669
furriebarry,7.0,129735
grasa_total,3.0,154203
Shiek_Al_Jebal,6.5,23950
Koganite,8.0,46530
Windrant,7.0,43443
kkwspw,6.0,3955
mossstreet,10.0,132531
Horatio252,7.0,121764
Ephimerus1337,10.0,255907
Ragnarok77,3.0,3421
Scandinator,10.0,221
Maglinkinpark,7.0,297486
BigPaulyPeanuts,9.0,272738
DavidMcGregor,4.0,179303
JCwid,7.0,594
RonCarlson01,8.0,20829
Mixo,7.0,980
ekskafeas,5.0,139562
Jimzik,7.0,244522
mfl134,6.0,56931
tonyro19,9.5,168435
CorPulmonale,5.0,321
quaoar10,7.0,2987
guardiansorder,5.0,10547
MIKI1980,6.5,57390
WigFlipper,6.0,30549
Wyrmling,7.0,175222
MLJ 1939,9.0,115293
Orsino71,7.0,15512
merit,6.0,9446
jackfs4,8.25,156714
Mommica,10.0,5895
Slite01,9.0,220308
Nolto,7.4,265736
xhy20071998,8.0,132531
Vanessahashim,7.0,262712
Bibliography,7.5,73761
teetuz,9.0,36218
andreobarkeo,7.0,163412
gooble,3.0,100423
JVallerand,8.5,140620
elementswarden,6.0,1799
SaphariGames,7.0,255664
Iago71,6.5,10947
Geeken,3.33,125326
Wojtyla,7.0,38054
bartlett010,8.5,195571
Rude83,5.5,99166
gameswithomar,10.0,222509
mlvanbie,7.5,110868
Vwampage,9.0,30549
geekgirl1001000,9.0,40834
olwargamer,4.0,57691
Tolis21,8.0,528
zekii,8.0,54138
josgeerkin,5.0,106662
kawauti,6.8,168435
crustierpie,9.0,37111
calebforever,8.0,195856
TimLee,5.0,172
jcarvin,5.4,94733
greyrooms,7.0,20100
David Ramiro,8.0,244522
TwentySides,7.0,244995
IsItMyTurnYet,6.5,1544
Xander_,7.0,39938
Mdurban,5.5,1218
Mongolo,7.0,21550
kirbyta,9.0,146886
Boofle24,8.0,281259
themilkcrate,6.25,40770
Azaren,8.0,220308
mzalter,7.5,98085
ConnerCP,6.0,92120
macbeth10,6.0,176189
NRowe123,9.5,48726
Rein_boardgamer,8.0,146021
Noblemilk,6.0,10630
13obscur,6.0,143405
Dark_Aklain,7.0,25417
daveyk39,6.0,3353
ferstagerov,6.0,169654
Don Maschto,7.0,929
rjgomes,7.78,30549
danielwahlen,7.5,244049
kons_11,6.0,115
Nevarus,7.0,91536
Ozonid,6.5,133473
PiffPaffJoe,7.0,15987
smittenkitten,6.0,66362
Revolvermann,7.0,172225
jbcarr83,9.0,174430
Anyfirestarter,10.0,40692
cloudchamploo,7.5,149155
dannyboy3344,7.0,54043
djali2015,6.5,398
Homer89,6.5,153938
Chadatrandom,9.0,92415
CogitoGamer,9.0,54043
Zero,5.0,9202
soknackered,7.0,170216
ManuelJ,9.0,36218
rmair62,6.0,3849
subzero007,7.0,65244
yin2712,7.0,122522
wjohnd,7.0,2398
perpigillium,5.0,181
Thiessi,7.0,99308
philsixfours,9.0,121921
Iguloy,7.5,36932
Naiko Hatesyou,3.0,197831
Dutch_72,7.5,34635
Bundyman,3.0,170216
wenhueisie,7.5,97842
REAL TIGRIS,8.0,7377
Piscatella,8.0,179303
malkadon,10.0,3076
RoadHouse,4.0,3818
shiro1395,6.0,19187
Emansfie89,8.0,217372
karathrace,7.5,31481
DedRock,6.0,478
beermunster,6.0,56692
enigma0t2,8.0,274093
Shiiino,6.5,146439
Mdogg,7.0,66589
MrFuch,3.0,1927
mrsolo33,6.0,1339
ejh231171,6.0,8243
Yagyuu,5.5,15878
yukiyaver2,6.0,2398
beerwah2000,9.0,133473
lostrikis,7.0,122522
StrangeFreak,8.0,155702
intheblacklodge,8.0,171623
Doel,9.0,167400
Dharquen,7.0,1231
bv6082,9.0,183394
carlosmemecmcm,9.0,3353
cadhlan,8.0,145012
Outdoorminer,7.5,209778
tombot,7.0,153938
midejo11,9.0,166384
chicagometh,7.3,5782
VolkerN,9.0,171623
ZoRDoK,6.0,233867
garg,7.0,327
SophieLynne,4.0,5255
Greygor69,8.0,15126
tina_harrison,10.0,254192
azeem,6.0,194594
mocklob,7.0,50
irace,5.0,1234
Gostaff,8.0,12333
angelgabriel,6.5,62222
Marvelus,7.5,33604
FraroSimnew,8.0,248158
DoctorSmoke,7.0,285774
Coweggs,7.5,156336
Zeitor68,6.0,163412
Prodromoi,7.0,138161
entonne,9.0,14996
ghcstr,5.5,1459
Pranch1989,8.0,230802
d444,9.0,3076
Gareth Williams,8.5,11
Positron,9.0,51
ooryl2,7.0,30549
etoile005,9.0,229427
Magnusun,6.0,125675
dewn735,7.0,438
Floydski,7.0,112138
Tribal,8.0,1901
cdarlage,8.0,180852
matt789,10.0,270844
Gunslinger Six,8.0,63759
sixten,3.0,30363
brokasaphasia,7.0,90305
Jules_Sto,7.0,751
nikop,8.2,21241
nguyenbr,10.0,12282
Rolan Snyder,7.0,191231
Legomancer,8.0,202288
Hemingway,3.0,5339
Burningtown,7.0,197070
shem84,7.0,209778
